name,sku,price,all_ln_stock,supplier,manufacturer,category_ids
MERAKI (LIC-MS320-48FP-10Y) ENTERPRISE LICENSE AND SUPPORT 10 YEAR,LICMS32048FP-10Y,3034,Pre Order,dickerdata,CISCO,223
CISCO (IEM-3000-8FM=) CISCO IE 3000 EXPANSION MODULE; 8 100FX,IEM-3000-8FM=,2499,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960X-24PS-L) CATALYST 2960-X 24 GIGE POE 370W; 4 X 1G SFP; LAN BASE,WS-C2960X-24PS-L,2204,Pre Order,dickerdata,CISCO,223
CISCO (C6807-XL-FAN) CATALYST6807-XL CHASSIS FAN TRAY,C6807-XL-FAN,501,Pre Order,dickerdata,CISCO,223
CISCO (X2-10GB-T=) X2 10GBASE-T PLUGGABLE TRANSCEIVER,X2-10GB-T=,997,Pre Order,dickerdata,CISCO,223
MERAKI (MS220-24P-HW) L2 CLOUD MANAGED 24 PORT GIGE 370W POE SWITCH,MS220-24P-HW,3143,Pre Order,dickerdata,CISCO,223
CISCO (PWR-C49M-1000AC/2) REDUNDANT AC PS FOR 4900M,PWR-C49M1000AC/2,1002,Pre Order,dickerdata,CISCO,223
CISCO (S45EIBUK9-12254SG) CISCO CAT4500E IOS IP BASE UPGRADE SSH,S45EIBUK912254SG,10016,Pre Order,dickerdata,CISCO,223
CISCO (L-ME3600X-A) ME3600X METRO IP ACCESS TO ADVANCED METRO IP ACCESS LICENSE,L-ME3600X-A,4002,Pre Order,dickerdata,CISCO,223
CISCO (IE-2000-8TC-G-L) IE 8 10/100;2 T/SFP; LITE,IE-2000-8TC-G-L,1598,Pre Order,dickerdata,CISCO,223
CISCO (PWR-ADPT=) POWER ADAPTOR SPARE FOR COMPACT SWITCH,PWR-ADPT=,101,Pre Order,dickerdata,CISCO,223
CISCO (S252ILK9-12253EX=) CISCO CGS 2520 IP SERVICES WITH EXPRESS SETUP,S252ILK912253EX=,3000,Pre Order,dickerdata,CISCO,223
CISCO (STACK-T2-50CM=) 50CM TYPE 2 STACKING CABLE SPARE,STACK-T2-50CM=,101,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS420-24-7YR) ENTERPRISE LICENSE AND SUPPORT  7YEAR,LIC-MS420-24-7YR,5246,Pre Order,dickerdata,CISCO,223
CISCO (WS-C6509-E-FAN) CATALYST 6509-E CHASSIS FAN TRAY,WS-C6509-E-FAN,496,Pre Order,dickerdata,CISCO,223
MERAKI (MA-SFP-1GB-SX) BASE SX MULTI-MODE,MA-SFP-1GB-SX,547,Pre Order,dickerdata,CISCO,223
CISCO (WS-X45-SUP7L-E/2) CATALYST 4500 E-SERIES SUPERVISOR LE; 520GBPS RED,WS-X45-SUP7L-E/2,12014,Pre Order,dickerdata,CISCO,223
MERAKI (PWR-MS320-250WAC) 250WAC PSU FOR MS320-24 AND MS320-48,PWR-MS320-250WAC,492,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560V2-24PS-S) CATALYST 3560V2 24 10/100 POE + 2SFP + IPB (STANDARD) IMAGE,WS-C3560V2-24PSS,4202,,dickerdata,CISCO,223
CISCO (PWR-C45-4200ACV/2) CATALYST 4500 4200W AC DUAL INPUTPOWER SUPPLY (DATA + POE),PWR-C454200ACV/2,3000,Pre Order,dickerdata,CISCO,223
CISCO (WS-C4900M) BASE SYSTEMWITH 8 X2 PORTS AND 2 HALF SLOTS,WS-C4900M,19531,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS320-48FP-1YR) ENTERPRISE LICENSE AND SUPPORT 1 YEAR,LICMS32048FP-1YR,607,Pre Order,dickerdata,CISCO,223
CISCO (IE-2000-4TS-G-B) IE 4 10/100;2 SFP GIG PORT; BASE,IE-2000-4TS-G-B,1398,Pre Order,dickerdata,CISCO,223
CISCO (WS-C4500X-24X-ES) CATALYST 4500-X 24 PORT 10G ENT. SERVICES; FRT-TO-BK; NO P/S,WS-C4500X-24X-ES,24038,Pre Order,dickerdata,CISCO,223
CISCO (CAB-ETHXOVER=) ETHERNET CROSS-OVER CABLE,CAB-ETHXOVER=,26,Pre Order,dickerdata,CISCO,223
CISCO (SD-IE-1GB=) IE 1GB SD MEMORY CARD FOR IE2000; IE3010,SD-IE-1GB=,91,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960+24TC-S) CATALYST 2960 PLUS 24 10/100 + 2 T/SFP LAN LITE,WS-C2960+24TC-S,528,Pre Order,dickerdata,CISCO,223
CISCO (SFP-H10GB-ACU7M) ACTIVE TWINAX CABLE ASSEMBLY  7M,SFP-H10GB-ACU7M,361,Pre Order,dickerdata,CISCO,223
CISCO (CAB-STK-E-3M=) CISCO BLADESWITCH 3M STACK CABLE,CAB-STK-E-3M=,301,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560X-24T-L) CATALYST 3560X 24 PORT DATA LAN BASE,WS-C3560X-24T-L,2603,,dickerdata,CISCO,223
CISCO (IE-2000U-16TC-G) IE 2000U 16 X 10/100;2 FE SFP;2 T/SFP GE PORTS WITH 1588,IE-2000U-16TC-G,3200,Pre Order,dickerdata,CISCO,223
MERAKI (MS220-24-HW) L2 CLOUDMANAGED 24 PORT GIGE SWITCH,MS220-24-HW,2356,Pre Order,dickerdata,CISCO,223
CISCO (SFP-GE-T=) 1000BASE-T SFP (NEBS 3 ESD),SFP-GE-T=,362,,dickerdata,CISCO,223
CISCO (WS-X4908-10GE) 8 PORT 2:1 10GBE (X2) LINE CARD FOR 4900M SERIES,WS-X4908-10GE,7512,Pre Order,dickerdata,CISCO,223
CISCO (ISE-W-1YR-2500) CISCO ISE 2500 WIRELESS LICENSE,ISE-W-1YR-2500,22035,Pre Order,dickerdata,CISCO,223
CISCO (IEM-3000-8SM=) CISCO IE 3000 8 PORT SFP EXPANSION MODULE,IEM-3000-8SM=,2504,Pre Order,dickerdata,CISCO,223
CISCO (MEM-XCEF720-512M) CAT 6500 512MB DDR; XCEF720 (67XX INTERFACE; DFC3A/DFC3B),MEM-XCEF720-512M,4808,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3750X-48T-E) CATALYST 3750X 48 PORT DATA IP SERVICES,WS-C3750X-48T-E,19531,Pre Order,dickerdata,CISCO,223
CISCO (PWR-RGD-AC-DC=) HGH AC/DC(88-300VDC/85-264VAC) PWR SUPP CGR2010 AND CGS2520,PWR-RGD-AC-DC=,1002,,dickerdata,CISCO,223
CISCO (L-C3750X-48-L-S) C3750X-48 LAN BASE TO IP BASE E-LICENSE,L-C3750X-48-L-S,2805,Pre Order,dickerdata,CISCO,223
CISCO (PWR-C1-715WAC=) 715W AC CONFIG 1 POWER SUPPLY,PWR-C1-715WAC=,1002,,dickerdata,CISCO,223
CISCO (WS-CDC-2500W) CATALYST6000 2500W DC POWER SUPPLY,WS-CDC-2500W,5008,Pre Order,dickerdata,CISCO,223
CISCO (WS-CF-UPG-1GB=) CATALYST6500/CISCO7600 COMPACT FLASHADAPTER WITH 1GB CF,WS-CF-UPG-1GB=,1097,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-24T-E) CISCO CATALYST 3850 24 PORT DATA IP SERVICES,WS-C3850-24T-E,7441,,dickerdata,CISCO,223
CISCO (WS-X4624-SFP-E=) CATALYST 4500 E-SERIES 24-PORT GE (SFP),WS-X4624-SFP-E=,20031,,dickerdata,CISCO,223
MERAKI (LIC-MS320-48-1YR) ENTERPRISE LICENSE AND SUPPORT  1YEAR,LIC-MS320-48-1YR,476,Pre Order,dickerdata,CISCO,223
CISCO (SFP-10G-LRM=) 10GBASE-LRM SFP MODULE,SFP-10G-LRM=,997,,dickerdata,CISCO,223
CISCO (WS-C3850-24P-S) CISCO CATALYST 3850 24 PORT POE IP BASE,WS-C3850-24P-S,5174,,dickerdata,CISCO,223
CISCO (X2-10GB-LRM) 10GBASE-LRM X2 MODULE,X2-10GB-LRM,1498,Pre Order,dickerdata,CISCO,223
CISCO (PWR-IE3000-CLP=) SPARECONNECTOR; IE3000 POWER TRANSFORMER,PWR-IE3000-CLP=,16,Pre Order,dickerdata,CISCO,223
CISCO (C6880-X-3KW-AC=) CISCOCATALYST 6880-X 3KW AC POWER SUPPLY,C6880-X-3KW-AC=,2004,Pre Order,dickerdata,CISCO,223
CISCO (WS-X4612-SFP-E=) CATALYST 4500 E-SERIES 12-PORT GE (SFP),WS-X4612-SFP-E=,6005,Pre Order,dickerdata,CISCO,223
CISCO (IE-2000-4TS-B) IE 4 10/100;2 FE SFP; BASE,IE-2000-4TS-B,1298,Pre Order,dickerdata,CISCO,223
CISCO (WS-C4500X-40X-ES) CATALYST 4500-X 40 PORT 10G ENT. SERVICES; FRT-TO-BK; NO P/S,WS-C4500X-40X-ES,44069,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS320-48LP-1YR) ENTERPRISE LICENSE AND SUPPORT 1 YEAR,LICMS32048LP-1YR,553,Pre Order,dickerdata,CISCO,223
CISCO (CAB-CON-C4K-RJ45=) CONSOLE CABLE 6FT WITH RJ-45-TO-RJ-45,CAB-CON-C4KRJ45=,31,,dickerdata,CISCO,223
CISCO (WS-C3560X-48T-S) CATALYST 3560X 48 PORT DATA IP BASE,WS-C3560X-48T-S,5741,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-48PW-S) CISCOCATALYST 3850 48 PORT FULL POEW/ 5 AP LICENSE IP BASE,WS-C3850-48PW-S,10276,Pre Order,dickerdata,CISCO,223
CISCO (WS-C4506E-S7L+96) 4506E CHASSIS; 1 SUP7L-E; 2 WS-X4648-RJ45-E; LAN BASE,WS-C4506E-S7L+96,15024,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3650-24PD-L) CISCOCATALYST 3650 24 PORT POE 2X10G UPLINK LAN BASE,WS-C3650-24PD-L,4147,Pre Order,dickerdata,CISCO,223
CISCO (VIC2-4FXO) FOUR-PORT VOICE INTERFACE CARD - FXO (UNIVERSAL),VIC2-4FXO,724,Pre Order,dickerdata,CISCO,223
CISCO (ME3600X-A) ME3600X ADVANCED METRO IP ACCESS LICENSE,ME3600X-A,4002,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS220-24-7YR) ENTERPRISE LICENSE AND SUPPORT  7YEAR,LIC-MS220-24-7YR,525,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-24U-S) CISCO CATALYST 3850 24 PORT UPOE IP BASE,WS-C3850-24U-S,5528,,dickerdata,CISCO,223
MERAKI (LIC-MS220-48FP-5YR) ENTERPRISE LICENSE AND SUPPORT 5 YEAR,LICMS22048FP-5YR,1082,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS220-48-1YR) ENTERPRISE LICENSE AND SUPPORT  1YEAR,LIC-MS220-48-1YR,230,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960X-48TS-L) CATALYST 2960-X 48 GIGE; 4 X 1G SFP; LAN BASE,WS-C2960X-48TS-L,2260,,dickerdata,CISCO,223
MERAKI (LIC-MS320-48-10YR) ENTERPRISE LICENSE AND SUPPORT  10 YEAR,LICMS320-48-10YR,2378,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3650-48FQ-E) CISCOCATALYST 3650 48 PORT FULL POE 4X10G UPLINK IPSERVICES,WS-C3650-48FQ-E,14479,Pre Order,dickerdata,CISCO,223
CISCO (C6880-X-LE-16P10G) CISCO CATALYST 6880-X MULTI RATE PORT CARD (STANDARD TABLES),C6880-X-LE16P10G,19030,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960X-24PD-L) CATALYST 2960-X 24 GIGE POE 370W; 2 X 10G SFP+; LAN BASE,WS-C2960X-24PD-L,2823,,dickerdata,CISCO,223
MERAKI (MS220-48LP-HW) L2 CLOUD MANAGED 48 PORT GIGE 370W POE SWITCH,MS220-48LP-HW,5503,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS420-48-1YR) ENTERPRISE LICENSE AND SUPPORT  1YEAR,LIC-MS420-48-1YR,2405,Pre Order,dickerdata,CISCO,223
CISCO (CAB-STACK-1M-NH=) CISCO STACKWISE 1M NON-HALOGEN LEAD FREE STACKING CABLE,CAB-STACK-1M-NH=,251,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3750X-24P-L) CATALYST 3750X 24 PORT POE LAN BASE,WS-C3750X-24P-L,4593,,dickerdata,CISCO,223
CISCO (WS-X6904-40G-2T=) PORT40G/16-PORT 10G FIBER MOD DFC4,WS-X6904-40G-2T=,36056,Pre Order,dickerdata,CISCO,223
CISCO (WS-C6509-V-E) CATALYST6500 ENHANCED 9-SLOT CHASSIS (VERTICAL); NO PS; FAN,WS-C6509-V-E,10011,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-48T-L) CISCO CATALYST 3850 48 PORT DATA LANBASE,WS-C3850-48T-L,6307,,dickerdata,CISCO,223
MERAKI (LIC-MS420-24-10YR) ENTERPRISE LICENSE AND SUPPORT  10 YEAR,LICMS420-24-10YR,6558,Pre Order,dickerdata,CISCO,223
CISCO (C6800-XL-3KW-AC) CATALYST 6807-XL 3000W POWER SUPPLY,C6800-XL-3KW-AC,3005,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS420-48-5YR) ENTERPRISE LICENSE AND SUPPORT  5YEAR,LIC-MS420-48-5YR,7213,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3750X-48PF-L) CATALYST 3750X 48 PORT FULL POE LAN BASE,WS-C3750X-48PF-L,8725,,dickerdata,CISCO,223
CISCO (PWR-C45-1300ACV=) CATALYST 4500 1300W AC POWER SUPPLY (DATA AND POE),PWR-C45-1300ACV=,997,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS320-24-3YR) ENTERPRISE LICENSE AND SUPPORT  3YEAR,LIC-MS320-24-3YR,645,Pre Order,dickerdata,CISCO,223
CISCO (WS-X6848-SFP-2T=) CATALYST 6500 48-PORT GIGE: 80G SYS ( REQ. SFPS) SPARE,WS-X6848-SFP-2T=,25039,Pre Order,dickerdata,CISCO,223
CISCO (S45EESK9-15102SG) CISCO CAT4500E IOS ENTERPRISE SERVICES SSH,S45EESK9-15102SG,10011,Pre Order,dickerdata,CISCO,223
CISCO (X2-10GB-ZR=) 10GBASE-ZR X2 MODULE,X2-10GB-ZR=,16025,Pre Order,dickerdata,CISCO,223
CISCO (C3KX-NM-BLANK=) CATALYST 3K-X NETWORK MODULE BLANK SPARE,C3KX-NM-BLANK=,46,Pre Order,dickerdata,CISCO,223
MERAKI (MS320-48LP-HW) L3 CLOUD MANAGED 48 PORT GIGE 370W POE SWITCH,MS320-48LP-HW,9929,Pre Order,dickerdata,CISCO,223
CISCO (WS-C4510R+E) CATALYST 4500E 10 SLOT CHASSIS FOR 48GBPS/SLOT; FAN; NO PS,WS-C4510R+E,10011,Pre Order,dickerdata,CISCO,223
CISCO (CAB-STACK-3M=) CISCO STACKWISE 3M STACKING CABLE,CAB-STACK-3M=,247,,dickerdata,CISCO,223
CISCO (WS-C3650-48FS-L) CISCOCATALYST 3650 48 PORT FULL POE4X1G UPLINK LAN BASE,WS-C3650-48FS-L,6257,Pre Order,dickerdata,CISCO,223
CISCO (X2-10GB-SR=) 10GBASE-SR X2 MODULE,X2-10GB-SR=,1999,,dickerdata,CISCO,223
CISCO (SFP-GE-T) 1000BASE-T SFP (NEBS 3 ESD),SFP-GE-T,441,Pre Order,dickerdata,CISCO,223
CISCO (WS-X4712-SFP-E) CATALYST 4500 E-SERIES 12-PORT GE (SFP),WS-X4712-SFP-E,6005,Pre Order,dickerdata,CISCO,223
CISCO (S252ILK9-15002ED) CISCO GS 2520 IP SERVICES WITH EXPRESS SETUP,S252ILK9-15002ED,3000,Pre Order,dickerdata,CISCO,223
MERAKI (IM-8-CU-1GB) 8 X 1 GBE COPPER INTERFACE MODULE FOR MX400 AND MX600,IM-8-CU-1GB,4371,Pre Order,dickerdata,CISCO,223
CISCO (WS-C4900-SW-LIC=) CATALYST 4948 IP BASE UPGRADE LICENSE FOR LAN BASE IOS,WS-C4900-SW-LIC=,2004,Pre Order,dickerdata,CISCO,223
CISCO (C6880-X-NEBS-PAK) MANDATORY AIR DAM SET FOR 6880-X TO MEET THERMAL REQUIREMENT,C6880-X-NEBS-PAK,101,Pre Order,dickerdata,CISCO,223
CISCO (WS-X45-SUP8-E/2) CATALYST 4500 E-SERIES REDUNDANT SUPERVISOR 8-E,WS-X45-SUP8-E/2,20026,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS320-48-5YR) ENTERPRISE LICENSE AND SUPPORT  5YEAR,LIC-MS320-48-5YR,1427,Pre Order,dickerdata,CISCO,223
CISCO (SFP-H10GB-CU1M) 10GBASE-CU SFP+ CABLE 1 METER,SFP-H10GB-CU1M,151,Pre Order,dickerdata,CISCO,223
CISCO (IEM-3000-4PC=) CISCO IE 3000 EXPANSION MODULE; 4 POE10/100,IEM-3000-4PC=,1503,Pre Order,dickerdata,CISCO,223
CISCO (GLC-FE-100LX-RGD=) 100MBPS SINGLE MODE RUGGED SFP,GLC-FE-100LXRGD=,441,,dickerdata,CISCO,223
CISCO (WS-C2960+24PC-L) CATALYST 2960 PLUS 24 10/100 POE + 2 T/SFP LAN BASE,WS-C2960+24PC-L,1816,,dickerdata,CISCO,223
CISCO (C6807-XL=) CATALYST 6807-XL 7-SLOT CHASSIS; 10RU (SPARE),C6807-XL=,15024,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560X-48U-E) PORT UPOE IP SERVICES,WS-C3560X-48U-E,14523,Pre Order,dickerdata,CISCO,223
MERAKI (FAN-MS420-R) FRONT-TO-BACK FAN,FAN-MS420-R,274,Pre Order,dickerdata,CISCO,223
CISCO (DS-C9148D-8G48P-K9) MDS 9148 WITH 48P ENABLED; 48X8GFC SW OPTICS; 2 PS,DS-C9148D8G48PK9,33552,Pre Order,dickerdata,CISCO,223
CISCO (SM-X-6X1G) 6 PORT DUALMODE SFP/GE SERVICE MODULE,SM-X-6X1G,7998,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960-24PC-S) CATALYST 2960 24 10/100 POE + 2 T/SFP LAN LITE IMAGE,WS-C2960-24PC-S,2054,,dickerdata,CISCO,223
CISCO (WS-C2960S-24PS-L) CATALYST 2960S 24 GIGE POE 370W; 4X SFP LAN BASE,WS-C2960S-24PS-L,2506,,dickerdata,CISCO,223
CISCO (PWR-C45-2800ACV=) CATALYST 4500 2800W AC POWER SUPPLY (DATA AND POE),PWR-C45-2800ACV=,1999,,dickerdata,CISCO,223
CISCO (WS-C3750X-24T-S) CATALYST 3750X 24 PORT DATA IP BASE,WS-C3750X-24T-S,4975,,dickerdata,CISCO,223
CISCO (WS-C3560C-8PC-S) CATALYST 3560C SWITCH 8 FE POE; 2 XDUAL UPLINK; IP BASE,WS-C3560C-8PC-S,1147,,dickerdata,CISCO,223
CISCO (C3KX-4PT-KIT=) 4 POINTRACK MOUNT KIT FOR CATALYST 3750-X AND 3560-X SERIES,C3KX-4PT-KIT=,251,Pre Order,dickerdata,CISCO,223
CISCO (DS-C9148D-8G16P-K9) MDS 9148 WITH 16P ENABLED; 16X8GFC SW OPTICS; 2 PS,DS-C9148D8G16PK9,7612,,dickerdata,CISCO,223
CISCO (S49MESK9-12254SG) CISCO CAT4900M IOS ENTERPRISE SERVICES SSH,S49MESK9-12254SG,12019,Pre Order,dickerdata,CISCO,223
CISCO (C6880-X-LE-16P10G=) CISCO CATALYST 6880-X MULTI RATEPORT CARD (STANDARD TABLES),C6880-XLE16P10G=,19030,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960S-48FPS-L) CATALYST 2960S 48 GIGE POE 740W; 4 X SFP LAN BASE,WS-C2960S-48FPSL,5173,,dickerdata,CISCO,223
CISCO (PWR-C2-640WDC=) 640W DC CONFIG 2 POWER SUPPLY SPARE,PWR-C2-640WDC=,451,Pre Order,dickerdata,CISCO,223
CISCO (CAB-STACK-50CM=) CISCOSTACKWISE 50CM STACKING CABLE,CAB-STACK-50CM=,101,,dickerdata,CISCO,223
CISCO (WS-X4712-SFP+E) CATALYST 4500 E-SERIES 12-PORT 10GBE(SFP+),WS-X4712-SFP+E,27037,Pre Order,dickerdata,CISCO,223
MERAKI (MS320-48-HW) L3 CLOUDMANAGED 48 PORT GIGE SWITCH,MS320-48-HW,8552,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-24P-L) CISCO CATALYST 3850 24 PORT POE LAN BASE,WS-C3850-24P-L,4252,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560CG-8PC-S) CATALYST 3560C SWITCH 8 GE POE; 2 X DUAL UPLINK; IP BASE,WS-C3560CG-8PC-S,1476,,dickerdata,CISCO,223
CISCO (IE-2000-4T-B) IE 4 10/100;2 FE; BASE,IE-2000-4T-B,1298,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3750X-48PF-S) CATALYST 3750X 48 PORT FULL POE IPBASE,WS-C3750X-48PF-S,10715,,dickerdata,CISCO,223
CISCO (WS-C3850-48F-E) CISCO CATALYST 3850 48 PORT FULL POEIP SERVICES,WS-C3850-48F-E,15591,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-48T-S) CISCO CATALYST 3850 48 PORT DATA IP BASE,WS-C3850-48T-S,8150,,dickerdata,CISCO,223
CISCO (WS-C3650-48PD-S) CISCOCATALYST 3650 48 PORT POE 2X10G UPLINK IP BASE,WS-C3650-48PD-S,7931,Pre Order,dickerdata,CISCO,223
CISCO (PWR-C1-1100WAC=) 1100WAC CONFIG 1 POWER SUPPLY,PWR-C1-1100WAC=,1503,,dickerdata,CISCO,223
CISCO (WS-C3750X-24T-L) CATALYST 3750X 24 PORT DATA LAN BASE,WS-C3750X-24T-L,3980,,dickerdata,CISCO,223
CISCO (L-C3850-24-L-S) C3850-24 LAN BASE TO IP BASE ELECTRONIC RTU LICENSE,L-C3850-24-L-S,1403,Pre Order,dickerdata,CISCO,223
CISCO (MEM-XCEF720-512M=) 512MB DDR; FOR XCEF720 (67XX INTERFACE; DFC3A/DFC3B); SPARE,MEM-XCEF720512M=,4808,Pre Order,dickerdata,CISCO,223
CISCO (WS-X6816-10G-2T) 16 PORT 10G WITH DFC4,WS-X6816-10G-2T,32050,Pre Order,dickerdata,CISCO,223
CISCO (L-M9148PL8-8G=) MDS 9148 ON-DEMAND PORTS (8); ACTIVATION LIC FOR E- DELIVERY,L-M9148PL8-8G=,7913,Pre Order,dickerdata,CISCO,223
CISCO (WS-C6509-V-E=) CATALYST 6500 ENHANCED 9-SLOT CHASSIS(VERTICAL); NO PS; FAN,WS-C6509-V-E=,10011,Pre Order,dickerdata,CISCO,223
CISCO (RCKMNT-23-CMPCT=) 23INRACKMOUNT FOR CATALYST 3560 2960 ME-3400 COMPACT SWITCH,RCKMNT-23-CMPCT=,76,Pre Order,dickerdata,CISCO,223
CISCO (SIEISK9T-15002SE) CISCO IE 3010 IP SERVICES WITH EXPRESS SETUP,SIEISK9T-15002SE,3000,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-24P-E) CISCO CATALYST 3850 24 PORT POE IP SERVICES,WS-C3850-24P-E,8008,,dickerdata,CISCO,223
CISCO (CAB-STK-E-0.5M=) CISCOBLADESWITCH 0.5M STACK CABLE,CAB-STK-E-0.5M=,101,,dickerdata,CISCO,223
CISCO (WS-C3560X-48P-E) CATALYST 3560X 48 PORT POE IP SERVICES,WS-C3560X-48P-E,13021,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-24U-E) CISCO CATALYST 3850 24 PORT UPOE IP SERVICES,WS-C3850-24U-E,8362,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960XR-24TD-I) CATALYST 2960-XR 24 GIGE; 2 X 10GSFP+; IP LITE,WS-C2960XR-24TDI,3955,Pre Order,dickerdata,CISCO,223
CISCO (C3850-4PT-KIT=) CISCO CATALYST 3850 4 POINT RACK MOUNT KIT,C3850-4PT-KIT=,251,Pre Order,dickerdata,CISCO,223
CISCO (L-C3750X-24S-S-E) C3750X-24S IP BASE TO IP SERVICES ELECTRONIC LICENSE,L-C3750X-24S-S-E,10016,Pre Order,dickerdata,CISCO,223
CISCO (SFP-10G-AOC3M=) 10GBASE ACTIVE OPTICAL SFP+ CABLE; 3M,SFP-10G-AOC3M=,211,Pre Order,dickerdata,CISCO,223
CISCO (C2960S-STACK) CATALYST2960S FLEXSTACK STACK MODULE OPTIONAL FOR LAN BASE,C2960S-STACK,938,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560V2-24TS-S) CATALYST 3560V2 24 10/100 + 2 SFP+ IPB (STANDARD) IMAGE,WS-C3560V2-24TSS,3301,Pre Order,dickerdata,CISCO,223
CISCO (C3750X-24-IOS-S-E) C3750X-24 IP BASE TO IP SERVICES FACTORY IOS UPGRADE,C3750X-24-IOS-SE,4007,Pre Order,dickerdata,CISCO,223
MERAKI (LIC-MS220-24-3YR) ENTERPRISE LICENSE AND SUPPORT  3YEAR,LIC-MS220-24-3YR,263,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560X-48PF-S) CATALYST 3560X 48 PORT FULL POE IPBASE,WS-C3560X-48PF-S,7654,,dickerdata,CISCO,223
CISCO (WS-C4506-E=) CAT4500 E-SERIES 6-SLOT CHASSIS; FAN; NO PS,WS-C4506-E=,5003,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3850-48P-E) CISCO CATALYST 3850 48 PORT POE IP SERVICES,WS-C3850-48P-E,14882,Pre Order,dickerdata,CISCO,223
CISCO (WS-C2960S-48LPS-L) CATALYST 2960S 48 GIGE POE 370W; 4 X SFP LAN BASE,WS-C2960S-48LPSL,4388,,dickerdata,CISCO,223
CISCO (SFP-10G-LR) 10GBASE-LRSFP MODULE,SFP-10G-LR,4002,Pre Order,dickerdata,CISCO,223
CISCO (WS-C3560C-12PC-S) CATALYST 3560C SWITCH 12 FE POE; 2X DUAL UPLINK; IP BASE,WS-C3560C-12PC-S,1435,,dickerdata,CISCO,223
CISCO (SRW248G4-K9-AU) SF 300-48 48-PORT 10/100 MANAGED SWITCH WITH GIGABIT UPLINKS,SRW248G4-K9-AU,670,Pre Order,dickerdata,CISCO,223
CISCO (PWR-C45-1400AC) CATALYST 4500 1400W AC POWER SUPPLY (DATA ONLY),PWR-C45-1400AC,1498,Pre Order,dickerdata,CISCO,223
CISCO (C6807-XL-FAN=) CATALYST 6807-XL CHASSIS FAN (SPARE),C6807-XL-FAN=,501,Pre Order,dickerdata,CISCO,223
CISCO (C3850-NM-4-10G=) CISCOCATALYST 3850 4 X 10GE NETWORKMODULE,C3850-NM-4-10G=,4007,,dickerdata,CISCO,223
CISCO (WS-C2960S-F24TS-L) CATALYST 2960-SF 24 FE; 2 X SFP; LAN BASE,WS-C2960S-F24TSL,1565,Pre Order,dickerdata,CISCO,223
CISCO (IE-3000-4TC-E) IE 30004-PORT BASE SWITCH W/ LAYER 3,IE-3000-4TC-E,8103,Pre Order,dickerdata,CISCO,223
CISCO (C3850-RACK-KIT=) CISCOCATALYST 3850 19; 23; 24 INCHAND ETSI RACK MOUNT KIT,C3850-RACK-KIT=,251,Pre Order,dickerdata,CISCO,223
CISCO (L-C3750X-48-S-E) C3750X-48 IP BASE TO IP SERVICES E-LICENSE,L-C3750X-48-S-E,8013,Pre Order,dickerdata,CISCO,223
CISCO (WS-X6716-10G-3C=) CATALYST 6500 16 PORT 10 GIGABIT ETHERNET W/ DFC3C (REQ X2),WS-X6716-10G-3C=,40062,Pre Order,dickerdata,CISCO,223
CISCO (WS-X6716-10G-3CXL=) CATALYST 6500 16 PORT 10 GIGABITETHERNET W/ DFC3CXL(REQ X2),WS-X671610G3CXL=,47574,Pre Order,dickerdata,CISCO,223
